ID_participant,animal,tail,covered,cog_load,first_procedure,att_resp.corr.high,att_resp.rt.high,att_resp.corr.medium,att_resp.rt.medium,att_resp.corr.low,att_resp.rt.low,gender,age,vosi_object,vosi_spatial,exp_model,exp_photo,exp_math,exp_experiment
16,Tiger,Long,Right,0,PFT,1,1.3971192,1,1.2154684,1,2.289665,f,19,48,33,1,6,3,0
16,Wolf,Long,Right,0,PFT,1,1.1286974,1,0.5873048,1,1.6042871,f,19,48,33,1,6,3,0
17,Bear,Short,Left,0,PFT,1,1.2511831,0,2.2012235,0,0.7880939,m,20,64,52,1,2,2,0
17,Camel,Short,Right,0,PFT,1,2.8850529,1,1.1374036,1,1.9984646,m,20,64,52,1,2,2,0
17,Chameleon,Long,Right,0,PFT,1,1.4581424,1,1.0484102,1,1.3117479,m,20,64,52,1,2,2,0
17,Crow,Long,Left,0,PFT,0,2.4172873,0,1.0174916,0,0.9813038,m,20,64,52,1,2,2,0
17,Deer,Short,Left,0,PFT,1,2.1478542,1,1.039521,1,1.1996117,m,20,64,52,1,2,2,0
17,Elephant,Short,Right,0,PFT,0,1.0005548,0,2.4547307,0,1.7445202,m,20,64,52,1,2,2,0
17,Fox,Long,Right,0,PFT,1,1.6163118,1,0.7795408,1,0.9332086,m,20,64,52,1,2,2,0
17,Gazelle,Short,Right,0,PFT,1,1.8493704,0,1.3042504,1,1.0973815,m,20,64,52,1,2,2,0
17,Hippo,Short,Left,0,PFT,1,0.699119,1,1.1741269,1,1.4702351,m,20,64,52,1,2,2,0
17,Horse,Long,Right,0,PFT,1,1.234323,1,3.7602782,1,0.7623301,m,20,64,52,1,2,2,0
17,Jaguar,Long,Left,0,PFT,1,1.3654791,1,0.7595997,1,0.8939927,m,20,64,52,1,2,2,0
17,Kangaroo,Long,Left,0,PFT,1,0.9694093,1,2.8299811,0,1.7793149,m,20,64,52,1,2,2,0
17,Lamb,Short,Right,0,PFT,1,1.402131,1,2.9699273,0,1.6415997,m,20,64,52,1,2,2,0
17,Lion,Long,Right,0,PFT,1,0.9188753,1,0.7776213,1,1.2548528,m,20,64,52,1,2,2,0
17,Mole,Short,Right,0,PFT,1,1.3288774,1,1.7866096,1,2.9424699,m,20,64,52,1,2,2,0
17,Monkey,Long,Left,0,PFT,1,1.0971574,1,1.617752,0,1.8461245,m,20,64,52,1,2,2,0
17,Panda,Short,Left,0,PFT,1,0.8164066,1,1.24617,1,2.4380416,m,20,64,52,1,2,2,0
17,Pig,Short,Right,0,PFT,0,1.1048107,0,3.8220105,0,1.7071623,m,20,64,52,1,2,2,0
17,Rhino,Short,Left,0,PFT,1,4.0888576,1,0.8715887,1,1.0827248,m,20,64,52,1,2,2,0
17,Sheep,Short,Right,0,PFT,1,3.5280807,1,1.3727452,1,1.5941207,m,20,64,52,1,2,2,0
17,Tiger,Long,Right,0,PFT,1,0.7696802,1,0.5541721,1,1.5241198,m,20,64,52,1,2,2,0
17,Wolf,Long,Right,0,PFT,1,0.8747052,1,0.9975994,1,0.9233662,m,20,64,52,1,2,2,0
18,Bear,Short,Left,0,PFT,1,0.9176317,1,0.6285735,1,1.0746409,f,19,56,41,2,6,5,0
18,Camel,Short,Right,0,PFT,1,1.1210883,1,0.6945296,1,1.1217677,f,19,56,41,2,6,5,0
18,Chameleon,Long,Right,0,PFT,1,1.0717642,1,0.6960463,1,0.7347911,f,19,56,41,2,6,5,0
18,Crow,Long,Left,0,PFT,1,1.4513752,1,0.7723504,1,0.8956927,f,19,56,41,2,6,5,0
18,Deer,Short,Left,0,PFT,1,0.9674616,1,0.7796168,1,0.765297,f,19,56,41,2,6,5,0
18,Elephant,Short,Right,0,PFT,1,0.6684205,1,1.9945852,1,0.9613564,f,19,56,41,2,6,5,0
18,Fox,Long,Right,0,PFT,1,0.8974885,1,0.8072243,1,0.7104966,f,19,56,41,2,6,5,0
18,Gazelle,Short,Right,0,PFT,1,0.896788,1,1.4891881,1,1.1620311,f,19,56,41,2,6,5,0
18,Goat,Short,Left,0,PFT,1,0.9188261,1,0.8093045,1,0.7304492,f,19,56,41,2,6,5,0
18,Hippo,Short,Left,0,PFT,1,0.6447649,1,1.0788881,1,0.8353354,f,19,56,41,2,6,5,0
18,Horse,Long,Right,0,PFT,1,1.3372657,1,1.08239,1,0.7367015,f,19,56,41,2,6,5,0
18,Jaguar,Long,Left,0,PFT,1,0.5634542,1,0.9646196,1,0.7494991,f,19,56,41,2,6,5,0
18,Kangaroo,Long,Left,0,PFT,1,0.9401446,1,1.218256,0,1.5919672,f,19,56,41,2,6,5,0
18,Lamb,Short,Right,0,PFT,1,1.5611141,1,0.8156247,1,0.8762877,f,19,56,41,2,6,5,0
18,Lion,Long,Right,0,PFT,1,1.0790547,1,0.5914363,1,0.9931452,f,19,56,41,2,6,5,0
18,Mole,Short,Right,0,PFT,1,1.3622346,1,0.6713731,1,1.2607529,f,19,56,41,2,6,5,0
18,Monkey,Long,Left,0,PFT,1,0.7588141,1,0.8173168,1,2.0919754,f,19,56,41,2,6,5,0
18,Panda,Short,Left,0,PFT,1,0.9340819,1,1.2059533,1,0.8139211,f,19,56,41,2,6,5,0
18,Pig,Short,Right,0,PFT,1,0.9953688,1,1.1061409,1,0.8436313,f,19,56,41,2,6,5,0
18,Rhino,Short,Left,0,PFT,1,0.7859026,1,1.0754144,1,0.7103893,f,19,56,41,2,6,5,0
18,Sheep,Short,Right,0,PFT,1,1.3084042,1,1.3928969,1,2.6053521,f,19,56,41,2,6,5,0
18,Tiger,Long,Right,0,PFT,1,0.5649015,1,0.6169835,1,0.8267316,f,19,56,41,2,6,5,0
18,Wolf,Long,Right,0,PFT,1,0.8303207,1,0.7973538,1,0.8209184,f,19,56,41,2,6,5,0
19,Bear,Short,Left,0,PFT,1,0.8707762,1,0.7275569,1,1.3445461,f,18,53,46,1,2,4,0
19,Camel,Short,Right,0,PFT,0,0.8416549,0,2.4552034,0,0.9875828,f,18,53,46,1,2,4,0
19,Chameleon,Long,Right,0,PFT,1,1.2339792,1,0.9424003,1,0.8603738,f,18,53,46,1,2,4,0
19,Crow,Long,Left,0,PFT,1,0.9459232,0,3.2968969,0,4.4670445,f,18,53,46,1,2,4,0
19,Deer,Short,Left,0,PFT,0,4.2714291,1,1.3743531,1,2.3283439,f,18,53,46,1,2,4,0
19,Elephant,Short,Right,0,PFT,0,2.3038086,0,0.8769664,0,1.7078756,f,18,53,46,1,2,4,0
19,Fox,Long,Right,0,PFT,0,4.5037045,1,1.9438271,1,0.7764783,f,18,53,46,1,2,4,0
19,Gazelle,Short,Right,0,PFT,1,2.6665589,1,1.7041222,1,1.5332527,f,18,53,46,1,2,4,0
19,Horse,Long,Right,0,PFT,1,0.8140326,1,0.6478308,1,1.0729822,f,18,53,46,1,2,4,0
19,Kangaroo,Long,Left,0,PFT,1,0.8924913,1,0.7616347,1,1.4651936,f,18,53,46,1,2,4,0
19,Lamb,Short,Right,0,PFT,1,0.8454852,1,3.2524927,1,1.5777498,f,18,53,46,1,2,4,0
19,Lion,Long,Right,0,PFT,1,0.8894215,1,0.8165191,1,2.0494626,f,18,53,46,1,2,4,0
19,Panda,Short,Left,0,PFT,1,0.7730325,1,1.072375,1,0.7291984,f,18,53,46,1,2,4,0
19,Pig,Short,Right,0,PFT,1,0.8268771,1,0.7154886,1,3.1999807,f,18,53,46,1,2,4,0
19,Rhino,Short,Left,0,PFT,1,3.4459701,1,2.54889,1,4.0507053,f,18,53,46,1,2,4,0
19,Sheep,Short,Right,0,PFT,1,2.5510297,0,4.4758126,0,3.6027349,f,18,53,46,1,2,4,0
19,Tiger,Long,Right,0,PFT,1,0.6799056,1,1.6346968,1,1.8251265,f,18,53,46,1,2,4,0
20,Bear,Short,Left,0,PFT,1,1.8219097,1,1.2640799,1,0.9425924,f,19,52,25,1,3,2,0
20,Camel,Short,Right,0,PFT,1,0.5734674,1,0.4609936,1,0.6933918,f,19,52,25,1,3,2,0
20,Chameleon,Long,Right,0,PFT,1,0.5666551,1,1.0249259,1,1.2809262,f,19,52,25,1,3,2,0
20,Crow,Long,Left,0,PFT,0,0.7734805,0,0.9596671,0,0.6531542,f,19,52,25,1,3,2,0
20,Deer,Short,Left,0,PFT,1,0.570271,1,0.6197235,1,0.9160394,f,19,52,25,1,3,2,0
20,Elephant,Short,Right,0,PFT,1,0.7022974,1,1.0433523,1,1.2092366,f,19,52,25,1,3,2,0
20,Fox,Long,Right,0,PFT,1,0.619401,1,0.6399235,1,1.3524093,f,19,52,25,1,3,2,0
20,Gazelle,Short,Right,0,PFT,1,3.9444829,1,0.7341889,1,0.7286311,f,19,52,25,1,3,2,0
20,Goat,Short,Left,0,PFT,1,0.714821,1,0.5815047,1,0.6220861,f,19,52,25,1,3,2,0
20,Hippo,Short,Left,0,PFT,1,1.4930964,1,0.7343305,1,0.7281201,f,19,52,25,1,3,2,0
20,Horse,Long,Right,0,PFT,0,1.1109906,0,1.0583756,0,1.5428602,f,19,52,25,1,3,2,0
20,Jaguar,Long,Left,0,PFT,1,0.680811,1,0.6337193,1,0.659175,f,19,52,25,1,3,2,0
20,Kangaroo,Long,Left,0,PFT,1,0.8476969,1,0.8935746,1,0.760861,f,19,52,25,1,3,2,0
20,Lamb,Short,Right,0,PFT,1,0.7278203,1,0.500228,1,0.9092326,f,19,52,25,1,3,2,0
20,Lion,Long,Right,0,PFT,0,2.2808992,0,0.6839857,1,0.8608925,f,19,52,25,1,3,2,0
20,Mole,Short,Right,0,PFT,1,0.7784158,1,1.5169573,1,0.661327,f,19,52,25,1,3,2,0
20,Monkey,Long,Left,0,PFT,1,0.5744899,1,0.6227896,1,0.9935017,f,19,52,25,1,3,2,0
20,Panda,Short,Left,0,PFT,1,0.5837831,1,0.4934519,1,1.3488514,f,19,52,25,1,3,2,0
20,Pig,Short,Right,0,PFT,1,0.7569764,1,0.5353295,1,0.4640478,f,19,52,25,1,3,2,0
20,Rhino,Short,Left,0,PFT,1,0.6226269,1,0.5243936,1,0.6765373,f,19,52,25,1,3,2,0
20,Sheep,Short,Right,0,PFT,1,1.9742415,1,0.6553799,1,0.6110188,f,19,52,25,1,3,2,0
20,Tiger,Long,Right,0,PFT,1,1.0334948,1,0.5694111,1,0.7599928,f,19,52,25,1,3,2,0
20,Wolf,Long,Right,0,PFT,1,0.5038252,1,0.6856778,1,0.5829798,f,19,52,25,1,3,2,0
21,Bear,Short,Left,1,ATT,1,1.5148579,0,0.7274874,1,4.3465189,f,19,66,38,1,7,6,0
21,Camel,Short,Right,1,ATT,1,1.1692341,1,1.8769949,0,0.758904,f,19,66,38,1,7,6,0
21,Chameleon,Long,Right,1,ATT,0,2.1985095,0,1.149434,0,1.6961441,f,19,66,38,1,7,6,0
21,Crow,Long,Left,1,ATT,0,2.3166461,0,1.8214503,0,1.107598,f,19,66,38,1,7,6,0
21,Deer,Short,Left,1,ATT,0,1.0395219,1,1.2163346,0,0.972481,f,19,66,38,1,7,6,0
21,Elephant,Short,Right,1,ATT,0,1.6380928,0,1.016603,0,3.1710552,f,19,66,38,1,7,6,0
21,Fox,Long,Right,1,ATT,0,1.3037354,1,1.287775,1,1.9031541,f,19,66,38,1,7,6,0
21,Gazelle,Short,Right,1,ATT,1,2.1643576,1,1.5740784,0,2.0655594,f,19,66,38,1,7,6,0
21,Goat,Short,Left,1,ATT,1,2.4014963,1,1.1843661,1,1.5856517,f,19,66,38,1,7,6,0
21,Hippo,Short,Left,1,ATT,0,2.187909,1,1.4038066,1,3.1343897,f,19,66,38,1,7,6,0
21,Horse,Long,Right,1,ATT,1,1.8947004,1,1.8827415,1,1.0142637,f,19,66,38,1,7,6,0
21,Jaguar,Long,Left,1,ATT,0,1.5473267,1,1.6489226,0,2.8868512,f,19,66,38,1,7,6,0
21,Kangaroo,Long,Left,1,ATT,0,0.9465328,0,0.9136547,0,0.7901359,f,19,66,38,1,7,6,0
21,Lamb,Short,Right,1,ATT,1,1.1782111,1,0.6345187,1,1.0603153,f,19,66,38,1,7,6,0
21,Lion,Long,Right,1,ATT,1,1.0759165,0,1.1449752,0,1.388646,f,19,66,38,1,7,6,0
21,Mole,Short,Right,1,ATT,0,1.5657949,1,1.3153088,1,1.7429858,f,19,66,38,1,7,6,0
21,Monkey,Long,Left,1,ATT,0,0.8910869,0,1.0402821,0,1.1007608,f,19,66,38,1,7,6,0
21,Panda,Short,Left,1,ATT,1,0.8947,1,0.7471691,1,2.4546325,f,19,66,38,1,7,6,0
21,Pig,Short,Right,1,ATT,1,1.2500035,1,2.9859977,1,1.7688075,f,19,66,38,1,7,6,0
21,Rhino,Short,Left,1,ATT,0,2.6664151,1,2.3206585,0,1.3876005,f,19,66,38,1,7,6,0
21,Tiger,Long,Right,1,ATT,1,1.5977513,1,1.8127829,1,1.0060094,f,19,66,38,1,7,6,0
21,Wolf,Long,Right,1,ATT,1,1.436881,1,1.7879502,1,1.655099,f,19,66,38,1,7,6,0
22,Bear,Short,Left,1,ATT,1,0.6754476,1,0.7144048,1,1.1169175,f,19,54,44,1,3,4,0
22,Camel,Short,Right,1,ATT,1,1.5440692,1,1.2345278,1,1.171162,f,19,54,44,1,3,4,0
22,Chameleon,Long,Right,1,ATT,1,0.5608389,1,1.3966235,1,0.5747049,f,19,54,44,1,3,4,0
22,Crow,Long,Left,1,ATT,1,0.6688313,1,0.7759472,1,3.2322609,f,19,54,44,1,3,4,0
22,Deer,Short,Left,1,ATT,1,1.782465,1,1.4085705,1,2.5027146,f,19,54,44,1,3,4,0
22,Elephant,Short,Right,1,ATT,0,1.3418028,0,1.3942354,0,1.2720693,f,19,54,44,1,3,4,0
22,Fox,Long,Right,1,ATT,1,0.7673069,1,1.8974617,1,1.478145,f,19,54,44,1,3,4,0
22,Gazelle,Short,Right,1,ATT,1,1.5465126,1,1.6453463,1,1.1182191,f,19,54,44,1,3,4,0
22,Goat,Short,Left,1,ATT,1,0.720912,1,2.0126483,1,3.9684286,f,19,54,44,1,3,4,0
22,Hippo,Short,Left,1,ATT,1,0.808734,1,0.6447125,1,1.7657196,f,19,54,44,1,3,4,0
22,Horse,Long,Right,1,ATT,1,0.6437657,1,0.906917,1,2.2530825,f,19,54,44,1,3,4,0
22,Jaguar,Long,Left,1,ATT,1,0.5972239,1,0.6560423,1,0.8443198,f,19,54,44,1,3,4,0
22,Kangaroo,Long,Left,1,ATT,1,0.8964451,0,1.0921188,1,1.2564797,f,19,54,44,1,3,4,0
22,Lamb,Short,Right,1,ATT,1,0.7737411,1,2.6554949,0,0.6547137,f,19,54,44,1,3,4,0
22,Lion,Long,Right,1,ATT,1,0.581112,1,1.807485,1,1.8164431,f,19,54,44,1,3,4,0
22,Mole,Short,Right,1,ATT,1,1.5251548,1,0.7056501,1,2.4300761,f,19,54,44,1,3,4,0
22,Monkey,Long,Left,1,ATT,1,0.6259011,1,1.2556679,0,2.5137459,f,19,54,44,1,3,4,0
22,Panda,Short,Left,1,ATT,1,0.6453798,1,1.515262,1,0.7203197,f,19,54,44,1,3,4,0
22,Pig,Short,Right,1,ATT,1,1.4078508,1,1.493573,1,1.7847124,f,19,54,44,1,3,4,0
22,Rhino,Short,Left,1,ATT,1,0.6302837,1,0.9887734,1,0.7091531,f,19,54,44,1,3,4,0
22,Sheep,Short,Right,1,ATT,1,0.672669,1,3.2302642,1,1.45771,f,19,54,44,1,3,4,0
22,Tiger,Long,Right,1,ATT,1,0.5375625,1,0.7960831,1,0.8290174,f,19,54,44,1,3,4,0
22,Wolf,Long,Right,1,ATT,1,3.7212577,1,0.7238891,1,0.9865494,f,19,54,44,1,3,4,0
23,Bear,Short,Left,1,ATT,1,2.204043,1,2.233353,1,3.4770228,f,19,40,35,1,3,4,0
23,Camel,Short,Right,1,ATT,1,1.5347351,1,1.5352567,0,2.2163512,f,19,40,35,1,3,4,0
23,Chameleon,Long,Right,1,ATT,1,0.9446906,1,2.07777,0,2.3697149,f,19,40,35,1,3,4,0
23,Crow,Long,Left,1,ATT,0,2.4968022,0,0.6271923,0,1.1622913,f,19,40,35,1,3,4,0
23,Deer,Short,Left,1,ATT,1,2.42086,1,1.7502388,0,1.3539656,f,19,40,35,1,3,4,0
23,Fox,Long,Right,1,ATT,0,0.7553855,1,2.5956185,0,2.1199047,f,19,40,35,1,3,4,0
23,Gazelle,Short,Right,1,ATT,1,3.5958506,1,1.8929639,1,1.9905305,f,19,40,35,1,3,4,0
23,Goat,Short,Left,1,ATT,0,3.2783115,1,3.6732433,0,2.7719504,f,19,40,35,1,3,4,0
23,Hippo,Short,Left,1,ATT,1,0.9789674,1,2.6731215,1,1.2426872,f,19,40,35,1,3,4,0
23,Horse,Long,Right,1,ATT,1,1.5977164,1,1.675265,1,1.9489359,f,19,40,35,1,3,4,0
23,Jaguar,Long,Left,1,ATT,1,0.7176993,1,1.2294196,1,1.0858068,f,19,40,35,1,3,4,0
23,Kangaroo,Long,Left,1,ATT,1,1.1565191,1,1.2864197,0,1.2214825,f,19,40,35,1,3,4,0
23,Lamb,Short,Right,1,ATT,1,1.2965688,1,0.832394,0,2.0697428,f,19,40,35,1,3,4,0
23,Lion,Long,Right,1,ATT,1,1.6122711,1,1.1667682,1,1.2090806,f,19,40,35,1,3,4,0
23,Mole,Short,Right,1,ATT,0,3.6310991,0,0.9997909,0,3.1219859,f,19,40,35,1,3,4,0
23,Monkey,Long,Left,1,ATT,1,2.2214274,1,1.2647514,0,2.5450765,f,19,40,35,1,3,4,0
23,Panda,Short,Left,1,ATT,1,1.3869518,1,0.7779556,1,0.8677656,f,19,40,35,1,3,4,0
23,Pig,Short,Right,1,ATT,1,1.1185481,1,1.5701087,1,0.7945803,f,19,40,35,1,3,4,0
23,Rhino,Short,Left,1,ATT,1,2.3454477,1,0.8286451,1,1.9769488,f,19,40,35,1,3,4,0
23,Sheep,Short,Right,1,ATT,1,1.3961344,0,2.7835107,0,1.3762616,f,19,40,35,1,3,4,0
23,Tiger,Long,Right,1,ATT,1,1.2859087,1,1.8209752,1,0.9553434,f,19,40,35,1,3,4,0
23,Wolf,Long,Right,1,ATT,0,2.6375379,0,0.8154404,0,2.5695165,f,19,40,35,1,3,4,0
24,Bear,Short,Left,1,ATT,1,1.4793513,1,0.966067,1,2.0450775,f,20,50,38,1,3,5,0
24,Camel,Short,Right,1,ATT,0,2.1074462,0,3.0808078,0,1.6041415,f,20,50,38,1,3,5,0
24,Chameleon,Long,Right,1,ATT,1,1.9265803,1,2.8042354,1,1.5475431,f,20,50,38,1,3,5,0
24,Crow,Long,Left,1,ATT,1,0.9157218,1,2.023684,1,0.8663444,f,20,50,38,1,3,5,0
24,Deer,Short,Left,1,ATT,1,1.752601,1,2.4197159,1,2.8324606,f,20,50,38,1,3,5,0
24,Fox,Long,Right,1,ATT,1,1.8589357,1,1.0640415,1,0.9812989,f,20,50,38,1,3,5,0
24,Gazelle,Short,Right,1,ATT,1,0.8397745,1,2.0026889,1,2.127425,f,20,50,38,1,3,5,0
24,Goat,Short,Left,1,ATT,1,2.9777941,1,1.7052502,1,2.0308883,f,20,50,38,1,3,5,0
24,Hippo,Short,Left,1,ATT,1,1.5504132,1,1.6075343,0,3.1339428,f,20,50,38,1,3,5,0
24,Horse,Long,Right,1,ATT,1,1.0931322,1,1.8792052,1,1.0048233,f,20,50,38,1,3,5,0
24,Jaguar,Long,Left,1,ATT,1,1.5272068,1,1.3133484,1,1.8668551,f,20,50,38,1,3,5,0
24,Kangaroo,Long,Left,1,ATT,1,1.0325883,1,2.509287,1,2.375405,f,20,50,38,1,3,5,0
24,Lamb,Short,Right,1,ATT,1,1.4638906,1,2.8338257,0,3.0102292,f,20,50,38,1,3,5,0
24,Lion,Long,Right,1,ATT,1,1.4285984,1,1.203454,1,4.0732743,f,20,50,38,1,3,5,0
24,Mole,Short,Right,1,ATT,1,1.6386655,1,1.8949102,1,3.5707903,f,20,50,38,1,3,5,0
24,Monkey,Long,Left,1,ATT,1,2.3533457,1,1.4993765,1,2.2562466,f,20,50,38,1,3,5,0
24,Panda,Short,Left,1,ATT,1,2.8306192,1,0.8111921,1,0.9918163,f,20,50,38,1,3,5,0
24,Pig,Short,Right,1,ATT,1,1.7399752,1,1.5635848,1,1.4395872,f,20,50,38,1,3,5,0
24,Sheep,Short,Right,1,ATT,1,1.3827068,1,3.8065455,1,3.2193661,f,20,50,38,1,3,5,0
24,Tiger,Long,Right,1,ATT,1,1.2402109,1,0.9194726,1,1.4420545,f,20,50,38,1,3,5,0
24,Wolf,Long,Right,1,ATT,1,1.7278407,1,1.7361152,1,1.0817651,f,20,50,38,1,3,5,0
25,Bear,Short,Left,1,ATT,1,0.8138357,1,0.970755,1,1.3827192,f,21,69,38,1,5,2,0
25,Camel,Short,Right,1,ATT,1,2.3537083,1,1.6000745,1,3.2287567,f,21,69,38,1,5,2,0
25,Chameleon,Long,Right,1,ATT,1,1.470267,1,1.5868816,1,1.9834901,f,21,69,38,1,5,2,0
25,Crow,Long,Left,1,ATT,0,1.4936817,0,3.4171777,0,1.3773318,f,21,69,38,1,5,2,0
25,Deer,Short,Left,1,ATT,1,1.6538483,1,1.1506808,1,2.4287616,f,21,69,38,1,5,2,0
25,Elephant,Short,Right,1,ATT,0,1.2734468,0,1.9407285,0,2.3513576,f,21,69,38,1,5,2,0
25,Fox,Long,Right,1,ATT,0,1.2951566,1,3.0459645,1,2.5056861,f,21,69,38,1,5,2,0
25,Goat,Short,Left,1,ATT,1,1.2778398,1,2.4696674,0,3.1010797,f,21,69,38,1,5,2,0
25,Hippo,Short,Left,1,ATT,1,1.0509723,0,1.7753294,1,0.9725313,f,21,69,38,1,5,2,0
25,Horse,Long,Right,1,ATT,0,2.6556779,0,1.6862676,0,1.4451991,f,21,69,38,1,5,2,0
25,Jaguar,Long,Left,1,ATT,1,2.6301192,1,3.2638118,1,1.1899363,f,21,69,38,1,5,2,0
25,Kangaroo,Long,Left,1,ATT,1,2.0245011,1,1.7851012,1,2.0946285,f,21,69,38,1,5,2,0
25,Lamb,Short,Right,1,ATT,1,1.9959077,1,1.150398,1,2.6552612,f,21,69,38,1,5,2,0
25,Lion,Long,Right,1,ATT,1,0.7753221,1,1.4282301,0,2.1676073,f,21,69,38,1,5,2,0
25,Mole,Short,Right,1,ATT,0,1.4843383,0,3.6179644,0,2.0225598,f,21,69,38,1,5,2,0
25,Monkey,Long,Left,1,ATT,1,1.5579879,1,1.1151616,1,2.1870071,f,21,69,38,1,5,2,0
25,Panda,Short,Left,1,ATT,1,1.2458374,1,2.0346454,1,1.2458034,f,21,69,38,1,5,2,0
25,Pig,Short,Right,1,ATT,1,2.4485221,1,0.6624278,1,2.9422558,f,21,69,38,1,5,2,0
25,Rhino,Short,Left,1,ATT,1,1.7389202,1,1.4254841,1,1.3527994,f,21,69,38,1,5,2,0
25,Sheep,Short,Right,1,ATT,1,1.1944891,1,2.8808754,1,4.2305457,f,21,69,38,1,5,2,0
25,Tiger,Long,Right,1,ATT,1,1.4281497,1,2.3874773,1,2.3126781,f,21,69,38,1,5,2,0
25,Wolf,Long,Right,1,ATT,0,1.1638462,0,2.3744016,1,1.154942,f,21,69,38,1,5,2,0
26,Bear,Short,Left,1,ATT,1,1.5496832,1,0.7437857,1,2.8083338,f,19,55,40,1,3,6,1
26,Camel,Short,Right,1,ATT,1,0.9138543,1,2.8952958,1,2.1854113,f,19,55,40,1,3,6,1
26,Chameleon,Long,Right,1,ATT,1,1.2569734,1,1.3731173,1,0.9699177,f,19,55,40,1,3,6,1
26,Crow,Long,Left,1,ATT,0,2.0473058,0,1.6937913,0,0.9332855,f,19,55,40,1,3,6,1
26,Deer,Short,Left,1,ATT,1,2.8594534,1,0.7162273,1,1.2395317,f,19,55,40,1,3,6,1
26,Elephant,Short,Right,1,ATT,1,1.5824102,1,0.7965577,1,1.2542296,f,19,55,40,1,3,6,1
26,Fox,Long,Right,1,ATT,0,1.9567528,0,2.0378545,1,4.4588842,f,19,55,40,1,3,6,1
26,Gazelle,Short,Right,1,ATT,1,1.9419387,1,0.8874947,1,3.0430071,f,19,55,40,1,3,6,1
26,Goat,Short,Left,1,ATT,1,1.085985,1,3.3545804,1,2.1106579,f,19,55,40,1,3,6,1
26,Hippo,Short,Left,1,ATT,1,0.9668912,1,1.0996078,1,1.2594977,f,19,55,40,1,3,6,1
26,Horse,Long,Right,1,ATT,1,1.3488185,1,1.1354551,0,1.2516411,f,19,55,40,1,3,6,1
26,Jaguar,Long,Left,1,ATT,1,1.9800939,1,0.9755687,1,1.5317704,f,19,55,40,1,3,6,1
26,Kangaroo,Long,Left,1,ATT,1,0.86181,1,2.9633796,1,1.2340875,f,19,55,40,1,3,6,1
26,Lamb,Short,Right,1,ATT,1,1.2702142,1,1.5261925,0,1.3717239,f,19,55,40,1,3,6,1
26,Lion,Long,Right,1,ATT,0,1.8463773,0,2.3214299,1,1.2826432,f,19,55,40,1,3,6,1
26,Mole,Short,Right,1,ATT,1,1.4805539,1,2.5050855,1,1.9540728,f,19,55,40,1,3,6,1
26,Monkey,Long,Left,1,ATT,1,1.5881963,1,0.9221764,0,2.4403785,f,19,55,40,1,3,6,1
26,Panda,Short,Left,1,ATT,1,1.4022058,1,1.4387067,1,2.6262892,f,19,55,40,1,3,6,1
26,Pig,Short,Right,1,ATT,1,0.9601164,1,1.1043231,1,1.3628267,f,19,55,40,1,3,6,1
26,Rhino,Short,Left,1,ATT,1,1.0713393,1,0.9333898,1,1.7546792,f,19,55,40,1,3,6,1
26,Sheep,Short,Right,1,ATT,1,1.7442929,1,1.6528343,0,1.9362514,f,19,55,40,1,3,6,1
26,Tiger,Long,Right,1,ATT,1,1.2090778,1,3.6670447,1,2.8933897,f,19,55,40,1,3,6,1
26,Wolf,Long,Right,1,ATT,1,1.3086508,1,1.3860219,1,1.1409756,f,19,55,40,1,3,6,1
27,Chameleon,Long,Right,1,ATT,1,1.3582122,1,3.4768001,0,3.979452,f,28,56,32,2,5,4,0
27,Crow,Long,Left,1,ATT,1,1.7972878,1,3.1979364,1,1.163079,f,28,56,32,2,5,4,0
27,Deer,Short,Left,1,ATT,1,2.5026957,1,1.4290964,1,2.1958682,f,28,56,32,2,5,4,0
27,Elephant,Short,Right,1,ATT,1,2.003988,1,2.4654498,0,4.1210261,f,28,56,32,2,5,4,0
27,Fox,Long,Right,1,ATT,1,1.379778,1,2.8975755,1,4.0295848,f,28,56,32,2,5,4,0
27,Gazelle,Short,Right,1,ATT,1,2.1757071,1,3.1897774,1,2.6565343,f,28,56,32,2,5,4,0
27,Hippo,Short,Left,1,ATT,1,2.1907701,1,2.4844806,1,4.2447123,f,28,56,32,2,5,4,0
27,Jaguar,Long,Left,1,ATT,1,2.2714525,1,3.0970623,1,4.8565952,f,28,56,32,2,5,4,0
27,Kangaroo,Long,Left,1,ATT,1,2.9608292,1,1.1149229,1,1.7688465,f,28,56,32,2,5,4,0
27,Lamb,Short,Right,1,ATT,1,1.7562735,1,2.4527205,1,3.39916,f,28,56,32,2,5,4,0
27,Mole,Short,Right,1,ATT,1,3.434632,1,1.4445336,1,1.7463792,f,28,56,32,2,5,4,0
27,Monkey,Long,Left,1,ATT,1,4.3979113,0,3.3175307,1,1.9387134,f,28,56,32,2,5,4,0
27,Panda,Short,Left,1,ATT,1,2.5232289,1,2.8655202,1,1.3289745,f,28,56,32,2,5,4,0
27,Pig,Short,Right,1,ATT,1,2.9722519,1,0.7283717,1,1.5789401,f,28,56,32,2,5,4,0
27,Rhino,Short,Left,1,ATT,1,2.1870812,1,1.3902031,1,4.3924122,f,28,56,32,2,5,4,0
27,Sheep,Short,Right,1,ATT,1,2.2329999,1,2.535644,1,1.626664,f,28,56,32,2,5,4,0
27,Tiger,Long,Right,1,ATT,1,2.0708229,1,1.4114913,0,1.7289802,f,28,56,32,2,5,4,0
